sku,short_description,additional_attributes,url_key,qty,name
715003,"<ul class=""short-description-list smartphone""><li class=""display-size"">3.1''</li><li class=""processor"">Dual-core 1.5 GHz Krait</li><li class=""memory"">2 GB</li><li class=""hdd"">64 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 2100 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8960T Snapdragon S4 Pro,gsm_dimensions=119 x 67.1 x 10.6 mm,gsm_display_resolution=720 x 720 px,gsm_display_size=3.1'',gsm_display_type=Capacitive touchscreen,gsm_extras= - HDMI port - BlackBerry maps - Organizer - Document viewer - Photo/video editor - MP3/WMA/WAV/eAAC+/FlAC player - DivX/XviD/MP4/WMV/H.264 player - Voice memo/dial - Predictive text input,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=под 4"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 225,gsm_infrared=НЕ,gsm_manufacturer=Blackberry,gsm_memory=64 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=BlackBerry OS 10.3, upgradable to v10.3.1,gsm_processor=Dual-core 1.5 GHz Krait,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=140 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Blackberry OS,procesor_filt_r=2-ядрен",blackberry-porsche-design-p-9983-na-izplashtane,5.0000,"BlackBerry Porsche Design P'9983"
715004,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.2''</li><li class=""processor"">Dual-core 1.5 GHz Krait</li><li class=""memory"">2 GB</li><li class=""hdd"">64 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 1800 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8960T Snapdragon S4 Pro,gsm_dimensions=131 x 65.6 x 9.5 mm ,gsm_display_resolution=768 x 1280 px,gsm_display_size=4.2'',gsm_display_type=Capacitive touchscreen,gsm_extras= - HDMI port - BlackBerry maps - Organizer - Document viewer - Photo viewer/editor - Video editor - MP3/WMA/WAV/eAAC+/FlAC player - DivX/XviD/MP4/WMV/H.264 player - Voice memo/dial - Predictive text input,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес,gsm_gps=ДА,gsm_gpu=Adreno 225,gsm_infrared=НЕ,gsm_manufacturer=Blackberry,gsm_memory=64 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=BlackBerry OS 10.2, upgradable to v10.2.1,gsm_processor=Dual-core 1.5 GHz Krait,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=140 g,gsm_wifi=802.11b/g/n,gsm_year_release=2013,operacionna_sistema_filt_r=Blackberry OS,procesor_filt_r=2-ядрен",blackberry-porsche-design-p-9982-na-izplashtane,5.0000,"BlackBerry Porsche Design P'9982"
716001,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.4'' </li><li class=""processor"">Dual-core 1.8 GHz Cortex-A57 & quad-core 1.44 GHz Cortex-A53</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 3410 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8992 Snapdragon 808,gsm_dimensions=147 x 77.2 x 9.4 mm,gsm_display_resolution=1440 x 2560 px,gsm_display_size=5.4'' ,gsm_display_type=AMOLED,gsm_extras= - Active noise cancellation with dedicated mic - Fast battery charging: 60% in 30 min (Quick Charge 2.0) - Optional Wireless Charging (Qi/PMA-enabled) - MP3/WAV/eAAC+/FlAC player - MP4/H.264 player - Photo/video editor - Document viewer,gsm_filter_battery=от 3001 до 3500 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес,gsm_gps=ДА,gsm_gpu=Adreno 418,gsm_infrared=НЕ,gsm_manufacturer=Blackberry,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v5.1.1 (Lollipop),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,,gsm_warranty=24 месеца,gsm_weight=192 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=Android,procesor_filt_r=6-ядрен",blackberry-priv-na-izplashtane,5.0000,"BlackBerry Priv"
716002,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.2'' </li><li class=""processor"">Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53)</li><li class=""memory"">3 GB</li><li class=""hdd"">16 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 2610 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8952 Snapdragon 617,gsm_dimensions=147 x 72.5 x 7.4 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging: 50% in 51 min (Quick Charge 2.0) - MP3/WAV/eAAC+/FlAC player - DivX/Xvid/MP4/H.265 player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 405,gsm_infrared=НЕ,gsm_manufacturer=Blackberry,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0 (Marshmallow),gsm_processor=Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=135 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",blackberry-dtek50-na-izplashtane,5.0000,"BlackBerry DTEK50"
717001,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.5'' </li><li class=""processor"">Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)</li><li class=""memory"">4 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=1,gsm_battery=Non-removable Li-Ion 3000 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=153.9 x 75.4 x 7 mm,gsm_display_resolution=1440 x 2560 px,gsm_display_size=5.5"",gsm_display_type=AMOLED capacitive touchscreen,gsm_extras= - Fast battery charging (Quick Charge 3.0) - MP3/WAV/eAAC+/FlAC player - DivX/Xvid/MP4/H.265 player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Blackberry,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 6.0 (Marshmallow),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=4 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 720p@120fps,gsm_warranty=24 месеца,gsm_weight=165 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",blackberry-dtek60-na-izplashtane,5.0000,"BlackBerry DTEK60"
813001,"<ul class=""short-description-list smartphone""><li class=""display-size"">6.1''</li><li class=""processor"">четириядрен процесор Hi-Silicon K3V2 с честота 1.5 GHz</li><li class=""memory"">2 GB </li><li class=""hdd"">8 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 4050  mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Huawei K3V2,gsm_dimensions=85.7 x 163.5 x 9.9 mm,gsm_display_resolution=720 x 1280 ,gsm_display_size=6.1'',gsm_display_type=IPS+ LCD capacitive touchscreen,gsm_extras= Време на разговор (2G/3G) - 28 ч.,  Време на готовност (2G/3G) - 216 ч.Dolby mobile, Gorilla Glass, предна 1MP камера, Wi-Fi Direct, Wi-Fi hotspot, Bluetooth 4.0 LE EDR, ползване на екрана и с ръкавици,gsm_filter_battery=над 4001 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=Слот за допълнителна памет|Подходящ за бизнес|FM радио,gsm_gps=ДА,gsm_gpu=Vivante GC4000,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=8 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 4.1,gsm_processor=Quad-core 1.5 GHz Cortex-A9,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=HD ,gsm_warranty=24 месеца,gsm_weight=198 g,gsm_wifi=802.11b/g/n,gsm_year_release=2013,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",huawei-ascend-mate-na-izplashtane,0.0000,"Huawei Ascend Mate"
813002,"<ul class=""short-description-list smartphone""><li class=""display-size"">4''</li><li class=""processor"">2-ядрен Qualcomm MSM8225 Snapdragon с честота 1 GHz</li><li class=""memory"">512 MB</li><li class=""hdd"">4 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 1730 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=5 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8225 Snapdragon S4 Play,gsm_dimensions=63.8 x 124.5 x 11.2 mm,gsm_display_resolution=480 x 800 px,gsm_display_size=4'',gsm_display_type=IPS LCD capacitive touchscreen,gsm_extras=предна VGA камера,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4"" до 4.49"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 203,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=4 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 4.1,gsm_processor=Dual-core 1.0 GHz Cortex-A5,gsm_ram=под 1 GB,gsm_usb=ДА microUSB,gsm_video=480p@30fps,gsm_warranty=24 месеца,gsm_weight=130 g,gsm_wifi=802.11b/g/n,gsm_year_release=2013,operacionna_sistema_filt_r=Android,procesor_filt_r=2-ядрен",huawei-ascend-y300-na-izplashtane,0.0000,"Huawei Ascend Y300"
813003,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.7''</li><li class=""processor"">4-ядрен процесор с честота 1.5GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">8 GB</li></ul>","filter_sim=2,gsm_battery=Li-Ion 2000 mAh,gsm_bluetooth=ДА,gsm_camera_light=ДА LED,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Huawei K3V2,gsm_dimensions=132.7 x 65.5 x 6.2 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=4.7'',gsm_display_type=IPS+ LCD capacitive touchscreen,gsm_extras= 5МР предна камера, Dolby Digital Plus, интерфейс Emotion UI, ползване на екрана с ръкавици,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 101 до 120 g,gsm_filter_yes_no=Слот за допълнителна памет|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Vivante GC4000,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=8 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 4.2.2,gsm_processor=4-ядрен процесор с честота 1.5GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=ДА HD 1080p при 30fps,gsm_warranty=24 месеца,gsm_weight=120 g,gsm_wifi=802.11b/g/n,gsm_year_release=2013,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",huawei-ascend-p6-na-izplashtane,0.0000,"Huawei Ascend P6"
813004,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.7''</li><li class=""processor"">4-ядрен 1.5 GHz</li><li class=""memory"">1 GB</li><li class=""hdd"">16 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 2420 mAh,gsm_bluetooth=ДА,gsm_camera_light=ДА LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Huawei K3V2,gsm_dimensions=136.2 x 66.7 x 8.4 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=4.7'',gsm_display_type=IPS,gsm_extras=autofocus, LED flash, Geo-tagging, HDR, face and smile detection, SNS integration, Active noise cancellation with dedicated mic, DivX/XviD/MP4/H.263/H.264/WMV player, MP3/eAAC+/WMA/WAV player,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|FM радио,gsm_gps=ДА,gsm_gpu=Vivante GC4000,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 4.1.2,gsm_processor=4-ядрен 1.5 GHz,gsm_ram=1 GB,gsm_usb=ДА microUSB,gsm_video=ДА HD 1080p при 30fps,gsm_warranty=24 месеца,gsm_weight=122 g,gsm_wifi=802.11b/g/n,gsm_year_release=2013,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",huawei-ascend-p2-na-izplashtane,0.0000,"Huawei Ascend P2"
814001,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.5''</li><li class=""processor"">2-ядрен 1.2 GHz</li><li class=""memory"">512 MB</li><li class=""hdd"">4 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 1750 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=5 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8210 Snapdragon 200,gsm_dimensions=132.5 x 67 x 9.3 mm,gsm_display_resolution=480 x 854 px,gsm_display_size=4.5'',gsm_display_type=TFT,gsm_extras=- MP3/WAV/eAAC+ player - MP4/H.264 player - Document viewer - Photo viewer/editor - Voice memo/dial,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 302,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=4 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v4.3 (Jelly Bean),gsm_processor=2-ядрен 1.2 GHz,gsm_ram=под 1 GB,gsm_usb=ДА microUSB,gsm_video=ДА,gsm_warranty=24 месеца,gsm_weight=145 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=2-ядрен",huawei-ascend-y530-na-izplashtane,0.0000,"Huawei Ascend Y530"
814002,"<ul class=""short-description-list smartphone""><li class=""display-size"">4''</li><li class=""processor"">2-ядрен 1.3 GHz</li><li class=""memory"">512 MB</li><li class=""hdd"">4 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 1500 mAh,gsm_bluetooth=ДА,gsm_camera_light=НЕ,gsm_camera_mp=5 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6572,gsm_dimensions=122.1 x 63.5 x 11.3 mm,gsm_display_resolution=480 x 800 px,gsm_display_size=4'',gsm_display_type=TFT,gsm_extras=- MP3/WAV/eAAC+ player - MP4/H.264 player - Document viewer - Photo viewer/editor - Voice memo/dial,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4"" до 4.49"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_gpu=Mali-400,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=4 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v4.2 (Jelly Bean),gsm_processor=2-ядрен 1.3 GHz,gsm_ram=под 1 GB,gsm_usb=ДА microUSB,gsm_video=480p,gsm_warranty=24 месеца,gsm_weight=126 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=2-ядрен",huawei-ascend-y330-na-izplashtane,0.0000,"Huawei Ascend Y330"
814003,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.5''</li><li class=""processor"">4-ядрен 1.2 GHz</li><li class=""memory"">1 GB</li><li class=""hdd"">4 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 2000 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_dimensions=65 x 130 x 7.5 mm,gsm_display_resolution=540 x 960 px,gsm_display_size=4.5'',gsm_display_type=IPS LCD,gsm_extras=Huawei Emotion UI 2.0 Lite, 5 MP предна камера, NFC,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 101 до 120 g,gsm_filter_yes_no=Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=4 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v4.3 (Jelly Bean),gsm_processor=4-ядрен 1.2 GHz,gsm_ram=1 GB,gsm_usb=ДА microUSB,gsm_video=HD,gsm_warranty=24 месеца,gsm_weight=115 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",huawei-ascend-g6-na-izplashtane,0.0000,"Huawei Ascend G6"
814004,"<ul class=""short-description-list smartphone""><li class=""display-size"">5''</li><li class=""processor"">4-ядрен процесор HiSilicon Kirin 910T с честота 1,8GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB</li></ul>","filter_sim=2,gsm_battery=Li-Poll 2500 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=HiSilicon Kirin 910T,gsm_dimensions=68.8 x 139.8 x 6.5 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5'',gsm_display_type=IPS LCD,gsm_extras=8MP предна камера, NFC, стъкло Gorilla Glass 3, LTE, графичен ускорител Mali-450MP4, двубандови Wi-Fi възможности,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-450MP4,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 4.4.2,gsm_processor=4-ядрен процесор HiSilicon Kirin 910T с честота 1,8GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=124 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",huawei-ascend-p7-na-izplashtane,0.0000,"Huawei Ascend P7"
814005,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.5''</li><li class=""processor"">4-ядрен 1.2 GHz Cortex-A7</li><li class=""memory"">1 GB</li><li class=""hdd"">8 GB</li></ul>","filter_sim=1,gsm_battery=Li-Po 2000 mAh ,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm Snapdragon 400,gsm_dimensions=131.2 x 65.3 x 7.8 mm ,gsm_display_resolution=540 x 960 px,gsm_display_size=4.5'',gsm_display_type=TFT capacitive touchscreen,gsm_extras=- MP4/H.264/WMV player - MP3/eAAC+/WMA/WAV player - Document viewer - Photo viewer/editor - Voice memo/dial/commands,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 101 до 120 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 305,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=8 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v4.3 (Jelly Bean),gsm_processor=4-ядрен 1.2 GHz Cortex-A7,gsm_ram=1 GB,gsm_usb=ДА microUSB,gsm_video=720p@30fps,gsm_warranty=24 месеца,gsm_weight=115 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",huawei-ascend-p7-mini-na-izplashtane,0.0000,"Huawei Ascend P7 mini"
815001,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.5''</li><li class=""processor"">4-ядрен 1.2 GHz Cortex-A53</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB</li></ul>","filter_sim=1,gsm_battery=Li-Po 3000 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm Snapdragon,gsm_dimensions=153.5 x 77.3 x 7.6 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5.5'',gsm_display_type=IPS LCD,gsm_extras=Accelerometer, proximity, compass,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|FM радио,gsm_gps=ДА,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v4.4.2 (KitKat),gsm_processor=4-ядрен 1.2 GHz Cortex-A53,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=165 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",huawei-ascend-g7-na-izplashtane,0.0000,"Huawei Ascend G7"
815002,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.2''</li><li class=""processor"">Quad-core 2 GHz Cortex-A53 & quad-core 1.5 GHz Cortex-A53</li><li class=""memory"">3 GB </li><li class=""hdd"">16/64 GB</li></ul>","filter_sim=2,gsm_battery=Li-Po 2680 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=HiSilicon Kirin 930/935,gsm_dimensions=144.9 x 72.1 x 6.4 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2'',gsm_display_type=IPS-NEO LCD,gsm_extras= - Active noise cancellation with dedicated mic - XviD/MP4/H.264 player - MP3/eAAC+/WMA/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T628 MP4,gsm_infrared=НЕ,gsm_manufacturer=Huawei,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v5.0.2 (Lollipop),gsm_processor=Quad-core 2 GHz Cortex-A53 & quad-core 1.5 GHz Cortex-A53,gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=144 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",huawei-p8-na-izplashtane,0.0000,"Huawei P8 16GB Dual"
